Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,timeofday,day_name,month_name,city
699-88-1972,B,Normal,Male,Health and beauty,99.16,8,39.66400146,832.944,00:00.0,47:00.0,Credit card,793.28,4.761904716,39.664,4.199999809,Afternoon,Monday,January,Mandalay
700-81-1757,A,Normal,Female,Electronic accessories,26.31,5,6.577499866,138.1275,00:00.0,59:00.0,Credit card,131.55,4.761904716,6.5775,8.800000191,Evening,Friday,January,Yangon
701-23-5550,B,Member,Male,Home and lifestyle,38.81,4,7.762000084,163.002,00:00.0,40:00.0,Ewallet,155.24,4.761904716,7.762,4.900000095,Afternoon,Tuesday,March,Mandalay
701-69-8742,B,Normal,Male,Sports and travel,34.37,10,17.18499947,360.885,00:00.0,11:00.0,Ewallet,343.7,4.761904716,17.185,6.699999809,Morning,Saturday,March,Mandalay
702-72-0487,A,Normal,Female,Electronic accessories,46.61,2,4.660999775,97.881,00:00.0,28:00.0,Credit card,93.22,4.761904716,4.661,6.599999905,Afternoon,Tuesday,February,Yangon
702-83-5291,C,Member,Male,Fashion accessories,99.82,9,44.91899872,943.299,00:00.0,43:00.0,Cash,898.38,4.761904716,44.919,6.599999905,Morning,Wednesday,March,Naypyitaw
704-10-4056,C,Member,Male,Health and beauty,60.47,3,9.070500374,190.4805,00:00.0,55:00.0,Credit card,181.41,4.761904716,9.0705,5.599999905,Morning,Monday,January,Naypyitaw
704-11-6354,A,Member,Male,Home and lifestyle,58.9,8,23.55999947,494.76,00:00.0,23:00.0,Cash,471.2,4.761904716,23.56,8.899999619,Morning,Sunday,January,Yangon
704-20-4138,C,Member,Female,Health and beauty,29.67,7,10.38449955,218.0745,00:00.0,58:00.0,Credit card,207.69,4.761904716,10.3845,8.100000381,Evening,Monday,March,Naypyitaw
704-48-3927,A,Member,Male,Electronic accessories,88.67,10,44.33499908,931.035,00:00.0,50:00.0,Ewallet,886.7,4.761904716,44.335,7.300000191,Afternoon,Saturday,January,Yangon
706-36-6154,A,Member,Male,Home and lifestyle,19.36,9,8.711999893,182.952,00:00.0,43:00.0,Ewallet,174.24,4.761904716,8.712,8.699999809,Evening,Friday,January,Yangon
707-32-7409,B,Member,Female,Sports and travel,95.54,4,19.1079998,401.268,00:00.0,58:00.0,Ewallet,382.16,4.761904716,19.108,4.5,Morning,Tuesday,February,Mandalay
709-58-4068,B,Normal,Female,Fashion accessories,41.09,10,20.54500008,431.445,00:00.0,42:00.0,Cash,410.9,4.761904716,20.545,7.300000191,Afternoon,Thursday,February,Mandalay
710-46-4433,B,Member,Female,Food and beverages,77.4,9,34.83000183,731.43,00:00.0,15:00.0,Credit card,696.6,4.761904716,34.83,4.5,Afternoon,Friday,February,Mandalay
711-31-1234,B,Normal,Female,Electronic accessories,95.64,4,19.12800026,401.688,00:00.0,51:00.0,Cash,382.56,4.761904716,19.128,7.900000095,Evening,Saturday,March,Mandalay
712-39-0363,A,Member,Male,Food and beverages,41.66,6,12.49800014,262.458,00:00.0,24:00.0,Ewallet,249.96,4.761904716,12.498,5.599999905,Afternoon,Wednesday,January,Yangon
714-02-3114,C,Normal,Female,Sports and travel,98.8,2,9.880000114,207.48,00:00.0,39:00.0,Cash,197.6,4.761904716,9.88,7.699999809,Morning,Thursday,February,Naypyitaw
715-20-1673,B,Normal,Male,Electronic accessories,28.38,5,7.09499979,148.995,00:00.0,57:00.0,Cash,141.9,4.761904716,7.095,9.399999619,Evening,Wednesday,March,Mandalay
716-39-1409,B,Normal,Male,Health and beauty,30.35,7,10.62250042,223.0725,00:00.0,19:00.0,Cash,212.45,4.761904716,10.6225,8,Evening,Tuesday,March,Mandalay
717-96-4189,C,Normal,Female,Electronic accessories,35.49,6,10.64700031,223.587,00:00.0,40:00.0,Cash,212.94,4.761904716,10.647,4.099999905,Afternoon,Saturday,February,Naypyitaw
718-57-9773,C,Normal,Female,Sports and travel,49.33,10,24.66500092,517.965,00:00.0,40:00.0,Credit card,493.3,4.761904716,24.665,9.399999619,Afternoon,Sunday,February,Naypyitaw
719-76-3868,C,Member,Male,Food and beverages,94.26,4,18.85199928,395.892,00:00.0,30:00.0,Cash,377.04,4.761904716,18.852,8.600000381,Afternoon,Tuesday,March,Naypyitaw
719-89-8991,A,Member,Female,Sports and travel,91.41,5,22.85250092,479.9025,00:00.0,03:00.0,Ewallet,457.05,4.761904716,22.8525,7.099999905,Afternoon,Monday,February,Yangon
720-72-2436,A,Normal,Male,Food and beverages,66.52,4,13.3039999,279.384,00:00.0,14:00.0,Ewallet,266.08,4.761904716,13.304,6.900000095,Evening,Saturday,March,Yangon
721-86-6247,A,Normal,Female,Home and lifestyle,63.42,8,25.36800003,532.728,00:00.0,55:00.0,Ewallet,507.36,4.761904716,25.368,7.400000095,Afternoon,Monday,March,Yangon
722-13-2115,C,Member,Male,Sports and travel,42.85,1,2.142499924,44.9925,00:00.0,36:00.0,Credit card,42.85,4.761904716,2.1425,9.300000191,Afternoon,Thursday,March,Naypyitaw
725-32-9708,B,Member,Female,Fashion accessories,68.71,4,13.74199963,288.582,00:00.0,01:00.0,Cash,274.84,4.761904716,13.742,4.099999905,Evening,Friday,January,Mandalay
725-54-0677,C,Member,Male,Health and beauty,85.6,7,29.95999908,629.16,00:00.0,50:00.0,Cash,599.2,4.761904716,29.96,5.300000191,Afternoon,Saturday,March,Naypyitaw
725-56-0833,A,Normal,Female,Health and beauty,32.32,10,16.15999985,339.36,00:00.0,49:00.0,Credit card,323.2,4.761904716,16.16,10,Afternoon,Wednesday,February,Yangon
725-67-2480,B,Member,Female,Fashion accessories,58.75,6,17.625,370.125,00:00.0,14:00.0,Credit card,352.5,4.761904716,17.625,5.900000095,Evening,Sunday,March,Mandalay
725-96-3778,C,Member,Female,Home and lifestyle,89.25,8,35.70000076,749.7,00:00.0,13:00.0,Cash,714,4.761904716,35.7,4.699999809,Morning,Sunday,January,Naypyitaw
726-27-2396,A,Normal,Female,Health and beauty,77.5,5,19.375,406.875,00:00.0,36:00.0,Ewallet,387.5,4.761904716,19.375,4.300000191,Evening,Thursday,January,Yangon
726-29-6793,A,Member,Male,Electronic accessories,24.18,8,9.671999931,203.112,00:00.0,54:00.0,Ewallet,193.44,4.761904716,9.672,9.800000191,Evening,Monday,January,Yangon
727-02-1313,A,Member,Male,Food and beverages,31.84,1,1.592000008,33.432,00:00.0,22:00.0,Cash,31.84,4.761904716,1.592,7.699999809,Afternoon,Saturday,February,Yangon
727-17-0390,A,Normal,Female,Food and beverages,63.61,5,15.90250015,333.9525,00:00.0,43:00.0,Ewallet,318.05,4.761904716,15.9025,4.800000191,Afternoon,Saturday,March,Yangon
727-46-3608,B,Member,Female,Food and beverages,20.01,9,9.004500389,189.0945,00:00.0,47:00.0,Ewallet,180.09,4.761904716,9.0045,4.099999905,Afternoon,Wednesday,February,Mandalay
727-75-6477,C,Normal,Male,Electronic accessories,28.84,4,5.768000126,121.128,00:00.0,44:00.0,Cash,115.36,4.761904716,5.768,6.400000095,Afternoon,Friday,March,Naypyitaw
728-47-9078,C,Member,Male,Food and beverages,59.59,4,11.91800022,250.278,00:00.0,46:00.0,Cash,238.36,4.761904716,11.918,9.800000191,Afternoon,Saturday,January,Naypyitaw
728-88-7867,C,Member,Female,Home and lifestyle,75.53,4,15.10599995,317.226,00:00.0,52:00.0,Ewallet,302.12,4.761904716,15.106,8.300000191,Afternoon,Tuesday,March,Naypyitaw
729-06-2010,B,Member,Male,Health and beauty,80.47,9,36.21149826,760.4415,00:00.0,18:00.0,Cash,724.23,4.761904716,36.2115,9.199999809,Morning,Sunday,January,Mandalay
729-09-9681,A,Member,Male,Home and lifestyle,25.91,6,7.772999763,163.233,00:00.0,16:00.0,Ewallet,155.46,4.761904716,7.773,8.699999809,Morning,Tuesday,February,Yangon
729-46-7422,C,Normal,Male,Food and beverages,35.89,1,1.794499993,37.6845,00:00.0,52:00.0,Credit card,35.89,4.761904716,1.7945,7.900000095,Afternoon,Saturday,February,Naypyitaw
730-50-9884,C,Normal,Female,Sports and travel,83.06,7,29.07099915,610.491,00:00.0,31:00.0,Ewallet,581.42,4.761904716,29.071,4,Afternoon,Tuesday,March,Naypyitaw
730-61-8757,B,Member,Male,Health and beauty,51.13,4,10.22599983,214.746,00:00.0,11:00.0,Credit card,204.52,4.761904716,10.226,4,Morning,Friday,January,Mandalay
730-70-9830,C,Normal,Female,Home and lifestyle,70.11,6,21.03300095,441.693,00:00.0,54:00.0,Ewallet,420.66,4.761904716,21.033,5.199999809,Afternoon,Thursday,March,Naypyitaw
731-14-2199,A,Member,Female,Home and lifestyle,35.54,10,17.77000046,373.17,00:00.0,34:00.0,Ewallet,355.4,4.761904716,17.77,7,Afternoon,Friday,January,Yangon
731-59-7531,B,Member,Male,Health and beauty,72.57,8,29.02799988,609.588,00:00.0,58:00.0,Cash,580.56,4.761904716,29.028,4.599999905,Afternoon,Saturday,March,Mandalay
731-81-9469,C,Member,Female,Sports and travel,89.8,10,44.90000153,942.9,00:00.0,00:00.0,Credit card,898,4.761904716,44.9,5.400000095,Afternoon,Wednesday,January,Naypyitaw
732-04-5373,B,Member,Male,Home and lifestyle,46.47,4,9.293999672,195.174,00:00.0,53:00.0,Cash,185.88,4.761904716,9.294,7,Morning,Friday,February,Mandalay
732-67-5346,A,Normal,Male,Food and beverages,13.79,5,3.44749999,72.3975,00:00.0,07:00.0,Credit card,68.95,4.761904716,3.4475,7.800000191,Evening,Friday,January,Yangon
732-94-0499,C,Normal,Female,Electronic accessories,41.65,10,20.82500076,437.325,00:00.0,04:00.0,Credit card,416.5,4.761904716,20.825,5.400000095,Afternoon,Sunday,January,Naypyitaw
733-01-9107,B,Normal,Male,Home and lifestyle,82.7,6,24.80999947,521.01,00:00.0,14:00.0,Cash,496.2,4.761904716,24.81,7.400000095,Evening,Tuesday,March,Mandalay
733-29-1227,C,Normal,Male,Home and lifestyle,55.61,7,19.46349907,408.7335,00:00.0,41:00.0,Cash,389.27,4.761904716,19.4635,8.5,Afternoon,Saturday,March,Naypyitaw
733-33-4967,C,Normal,Male,Electronic accessories,20.85,8,8.340000153,175.14,00:00.0,17:00.0,Cash,166.8,4.761904716,8.34,6.300000191,Evening,Sunday,March,Naypyitaw
734-91-1155,B,Normal,Female,Electronic accessories,45.71,3,6.856500149,143.9865,00:00.0,34:00.0,Credit card,137.13,4.761904716,6.8565,7.699999809,Morning,Tuesday,March,Mandalay
735-06-4124,C,Normal,Male,Food and beverages,48.61,1,2.430500031,51.0405,00:00.0,31:00.0,Cash,48.61,4.761904716,2.4305,4.400000095,Afternoon,Monday,February,Naypyitaw
735-32-9839,C,Member,Male,Fashion accessories,98.7,8,39.47999954,829.08,00:00.0,36:00.0,Ewallet,789.6,4.761904716,39.48,8.5,Morning,Thursday,January,Naypyitaw
737-88-5876,A,Member,Male,Home and lifestyle,23.29,4,4.657999992,97.818,00:00.0,52:00.0,Credit card,93.16,4.761904716,4.658,5.900000095,Morning,Tuesday,March,Yangon
740-11-5257,C,Normal,Male,Electronic accessories,24.74,10,12.36999989,259.77,00:00.0,44:00.0,Cash,247.4,4.761904716,12.37,7.099999905,Afternoon,Sunday,February,Naypyitaw
740-22-2500,C,Normal,Female,Electronic accessories,84.05,3,12.60750008,264.7575,00:00.0,29:00.0,Cash,252.15,4.761904716,12.6075,9.800000191,Afternoon,Wednesday,January,Naypyitaw
741-73-3559,B,Normal,Male,Sports and travel,67.27,5,16.81749916,353.1675,00:00.0,27:00.0,Cash,336.35,4.761904716,16.8175,6.900000095,Afternoon,Wednesday,February,Mandalay
742-04-5161,A,Member,Male,Home and lifestyle,72.78,10,36.38999939,764.19,00:00.0,24:00.0,Cash,727.8,4.761904716,36.39,7.300000191,Afternoon,Sunday,February,Yangon
743-04-1105,B,Member,Male,Health and beauty,97.22,9,43.74900055,918.729,00:00.0,43:00.0,Ewallet,874.98,4.761904716,43.749,6,Afternoon,Saturday,March,Mandalay
743-88-1662,C,Normal,Male,Sports and travel,95.49,7,33.42150116,701.8515,00:00.0,17:00.0,Ewallet,668.43,4.761904716,33.4215,8.699999809,Evening,Friday,February,Naypyitaw
744-02-5987,A,Member,Male,Home and lifestyle,78.38,6,23.51399994,493.794,00:00.0,16:00.0,Ewallet,470.28,4.761904716,23.514,5.800000191,Afternoon,Thursday,January,Yangon
744-09-5786,B,Normal,Male,Electronic accessories,22.01,6,6.603000164,138.663,00:00.0,50:00.0,Cash,132.06,4.761904716,6.603,7.599999905,Evening,Wednesday,January,Mandalay
744-16-7898,B,Normal,Female,Home and lifestyle,97.37,10,48.68500137,1022.385,00:00.0,48:00.0,Credit card,973.7,4.761904716,48.685,4.900000095,Afternoon,Tuesday,January,Mandalay
744-82-9138,C,Normal,Male,Fashion accessories,86.13,2,8.612999916,180.873,00:00.0,59:00.0,Cash,172.26,4.761904716,8.613,8.199999809,Afternoon,Thursday,February,Naypyitaw
745-71-3520,A,Member,Female,Electronic accessories,25.22,7,8.826999664,185.367,00:00.0,23:00.0,Cash,176.54,4.761904716,8.827,8.199999809,Morning,Monday,February,Yangon
745-74-0715,A,Normal,Male,Electronic accessories,58.03,2,5.802999973,121.863,00:00.0,46:00.0,Ewallet,116.06,4.761904716,5.803,8.800000191,Evening,Sunday,March,Yangon
746-04-1077,B,Member,Female,Food and beverages,84.63,10,42.31499863,888.615,00:00.0,36:00.0,Credit card,846.3,4.761904716,42.315,9,Morning,Tuesday,January,Mandalay
746-19-0921,C,Normal,Male,Food and beverages,21.58,1,1.078999996,22.659,00:00.0,02:00.0,Ewallet,21.58,4.761904716,1.079,7.199999809,Morning,Saturday,February,Naypyitaw
746-54-5508,A,Normal,Male,Home and lifestyle,21.52,6,6.455999851,135.576,00:00.0,48:00.0,Credit card,129.12,4.761904716,6.456,9.399999619,Afternoon,Thursday,January,Yangon
746-68-6593,C,Member,Female,Sports and travel,87.16,2,8.715999603,183.036,00:00.0,29:00.0,Credit card,174.32,4.761904716,8.716,9.699999809,Afternoon,Friday,January,Naypyitaw
746-94-0204,A,Normal,Male,Fashion accessories,83.24,9,37.45800018,786.618,00:00.0,56:00.0,Credit card,749.16,4.761904716,37.458,7.400000095,Morning,Tuesday,January,Yangon
747-58-7183,B,Normal,Male,Fashion accessories,57.27,3,8.590499878,180.4005,00:00.0,31:00.0,Ewallet,171.81,4.761904716,8.5905,6.5,Evening,Saturday,February,Mandalay
748-45-2862,A,Member,Female,Home and lifestyle,28.31,4,5.662000179,118.902,00:00.0,35:00.0,Cash,113.24,4.761904716,5.662,8.199999809,Evening,Thursday,March,Yangon
749-24-1565,A,Normal,Female,Health and beauty,23.03,9,10.36349964,217.6335,00:00.0,02:00.0,Ewallet,207.27,4.761904716,10.3635,7.900000095,Afternoon,Thursday,January,Yangon
749-81-8133,A,Normal,Female,Fashion accessories,94.67,4,18.93400002,397.614,00:00.0,04:00.0,Cash,378.68,4.761904716,18.934,6.800000191,Afternoon,Monday,March,Yangon
750-57-9686,C,Normal,Female,Home and lifestyle,45.38,4,9.076000214,190.596,00:00.0,48:00.0,Credit card,181.52,4.761904716,9.076,8.699999809,Afternoon,Tuesday,January,Naypyitaw
750-67-8428,A,Member,Female,Health and beauty,74.69,7,26.14150047,548.9715,00:00.0,08:00.0,Ewallet,522.83,4.761904716,26.1415,9.100000381,Afternoon,Saturday,January,Yangon
751-15-6198,B,Normal,Male,Sports and travel,23.01,6,6.902999878,144.963,00:00.0,45:00.0,Ewallet,138.06,4.761904716,6.903,7.900000095,Afternoon,Saturday,January,Mandalay
751-41-9720,C,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,00:00.0,18:00.0,Ewallet,975,4.761904716,48.75,8,Afternoon,Saturday,January,Naypyitaw
751-69-0068,C,Normal,Male,Sports and travel,99.24,9,44.65800095,937.818,00:00.0,09:00.0,Ewallet,893.16,4.761904716,44.658,9,Evening,Tuesday,March,Naypyitaw
752-23-3760,B,Member,Female,Sports and travel,64.08,7,22.4279995,470.988,00:00.0,29:00.0,Credit card,448.56,4.761904716,22.428,7.300000191,Evening,Tuesday,February,Mandalay
755-12-3214,C,Member,Female,Fashion accessories,44.22,5,11.05500031,232.155,00:00.0,07:00.0,Credit card,221.1,4.761904716,11.055,8.600000381,Afternoon,Tuesday,March,Naypyitaw
756-01-7507,C,Normal,Female,Health and beauty,20.38,5,5.09499979,106.995,00:00.0,56:00.0,Cash,101.9,4.761904716,5.095,6,Evening,Tuesday,January,Naypyitaw
756-49-0168,A,Member,Male,Fashion accessories,19.7,1,0.985000014,20.685,00:00.0,39:00.0,Ewallet,19.7,4.761904716,0.985,9.5,Morning,Friday,February,Yangon
756-93-1854,C,Member,Female,Fashion accessories,83.35,2,8.335000038,175.035,00:00.0,05:00.0,Credit card,166.7,4.761904716,8.335,9.5,Afternoon,Saturday,February,Naypyitaw
759-29-9521,A,Member,Female,Fashion accessories,48.96,9,22.03199959,462.672,00:00.0,27:00.0,Cash,440.64,4.761904716,22.032,8,Morning,Monday,March,Yangon
759-98-4285,C,Member,Female,Health and beauty,85.87,7,30.05450058,631.1445,00:00.0,01:00.0,Credit card,601.09,4.761904716,30.0545,8,Evening,Wednesday,February,Naypyitaw
760-27-5490,C,Normal,Male,Fashion accessories,15.62,8,6.248000145,131.208,00:00.0,37:00.0,Ewallet,124.96,4.761904716,6.248,9.100000381,Evening,Sunday,January,Naypyitaw
760-53-9233,A,Member,Male,Fashion accessories,41.28,3,6.191999912,130.032,00:00.0,37:00.0,Credit card,123.84,4.761904716,6.192,8.5,Evening,Tuesday,March,Yangon
760-54-1821,B,Normal,Male,Home and lifestyle,13.59,9,6.115499973,128.4255,00:00.0,26:00.0,Cash,122.31,4.761904716,6.1155,5.800000191,Morning,Friday,March,Mandalay
760-90-2357,A,Member,Male,Electronic accessories,74.51,6,22.35300064,469.413,00:00.0,08:00.0,Ewallet,447.06,4.761904716,22.353,5,Afternoon,Wednesday,March,Yangon
761-49-0439,B,Member,Female,Electronic accessories,12.1,8,4.840000153,101.64,00:00.0,17:00.0,Ewallet,96.8,4.761904716,4.84,8.600000381,Morning,Saturday,January,Mandalay
764-44-8999,B,Normal,Female,Health and beauty,14.76,2,1.475999951,30.996,00:00.0,42:00.0,Ewallet,29.52,4.761904716,1.476,4.300000191,Afternoon,Monday,February,Mandalay
765-26-6951,A,Normal,Male,Sports and travel,72.61,6,21.78300095,457.443,00:00.0,39:00.0,Credit card,435.66,4.761904716,21.783,6.900000095,Morning,Tuesday,January,Yangon
766-85-7061,B,Normal,Male,Health and beauty,87.87,10,43.93500137,922.635,00:00.0,25:00.0,Ewallet,878.7,4.761904716,43.935,5.099999905,Morning,Friday,March,Mandalay
767-05-1286,C,Member,Female,Home and lifestyle,83.77,6,25.13100052,527.751,00:00.0,10:00.0,Ewallet,502.62,4.761904716,25.131,5.400000095,Afternoon,Wednesday,January,Naypyitaw
767-54-1907,B,Member,Female,Fashion accessories,29.56,5,7.389999866,155.19,00:00.0,59:00.0,Cash,147.8,4.761904716,7.39,6.900000095,Afternoon,Wednesday,February,Mandalay
767-97-4650,B,Member,Female,Sports and travel,64.83,2,6.482999802,136.143,00:00.0,59:00.0,Credit card,129.66,4.761904716,6.483,8,Morning,Tuesday,January,Mandalay
770-42-8960,B,Normal,Male,Food and beverages,21.12,8,8.447999954,177.408,00:00.0,31:00.0,Cash,168.96,4.761904716,8.448,6.300000191,Evening,Tuesday,January,Mandalay
775-72-1988,B,Normal,Male,Home and lifestyle,73.28,5,18.31999969,384.72,00:00.0,05:00.0,Ewallet,366.4,4.761904716,18.32,8.399999619,Afternoon,Thursday,January,Mandalay
776-68-1096,B,Normal,Male,Home and lifestyle,44.12,3,6.618000031,138.978,00:00.0,45:00.0,Credit card,132.36,4.761904716,6.618,7.900000095,Afternoon,Monday,March,Mandalay
777-67-2495,B,Normal,Male,Home and lifestyle,68.97,3,10.34549999,217.2555,00:00.0,26:00.0,Ewallet,206.91,4.761904716,10.3455,8.699999809,Morning,Friday,February,Mandalay
777-82-7220,B,Member,Male,Home and lifestyle,30.12,8,12.04800034,253.008,00:00.0,01:00.0,Cash,240.96,4.761904716,12.048,7.699999809,Afternoon,Sunday,March,Mandalay
778-34-2523,A,Member,Female,Electronic accessories,48.62,8,19.44799995,408.408,00:00.0,57:00.0,Cash,388.96,4.761904716,19.448,5,Morning,Thursday,January,Yangon
778-71-5554,C,Member,Male,Fashion accessories,15.43,1,0.771499991,16.2015,00:00.0,46:00.0,Credit card,15.43,4.761904716,0.7715,6.099999905,Afternoon,Friday,January,Naypyitaw
778-89-7974,C,Normal,Male,Health and beauty,70.21,6,21.06299973,442.323,00:00.0,58:00.0,Cash,421.26,4.761904716,21.063,7.400000095,Afternoon,Saturday,March,Naypyitaw
779-06-0012,C,Member,Female,Home and lifestyle,88.61,1,4.430500031,93.0405,00:00.0,21:00.0,Cash,88.61,4.761904716,4.4305,7.699999809,Morning,Saturday,January,Naypyitaw
779-42-2410,B,Member,Male,Food and beverages,57.74,3,8.661000252,181.881,00:00.0,06:00.0,Ewallet,173.22,4.761904716,8.661,7.699999809,Afternoon,Wednesday,February,Mandalay
781-84-8059,C,Normal,Male,Fashion accessories,60.74,7,21.25900078,446.439,00:00.0,23:00.0,Ewallet,425.18,4.761904716,21.259,5,Afternoon,Friday,January,Naypyitaw
782-95-9291,A,Member,Male,Food and beverages,92.29,5,23.07250023,484.5225,00:00.0,55:00.0,Credit card,461.45,4.761904716,23.0725,9,Afternoon,Wednesday,February,Yangon
783-09-1637,B,Normal,Female,Sports and travel,67.43,5,16.85750008,354.0075,00:00.0,13:00.0,Ewallet,337.15,4.761904716,16.8575,6.300000191,Evening,Wednesday,March,Mandalay
784-08-0310,C,Member,Female,Food and beverages,21.04,4,4.208000183,88.368,00:00.0,58:00.0,Cash,84.16,4.761904716,4.208,7.599999905,Afternoon,Sunday,January,Naypyitaw
784-21-9238,C,Member,Male,Sports and travel,10.17,1,0.50849998,10.6785,00:00.0,15:00.0,Cash,10.17,4.761904716,0.5085,5.900000095,Afternoon,Thursday,February,Naypyitaw
785-13-7708,B,Normal,Male,Food and beverages,73.06,7,25.57099915,536.991,00:00.0,06:00.0,Credit card,511.42,4.761904716,25.571,4.199999809,Evening,Monday,January,Mandalay
785-96-0615,B,Member,Female,Electronic accessories,35.74,8,14.29599953,300.216,00:00.0,28:00.0,Ewallet,285.92,4.761904716,14.296,4.900000095,Afternoon,Sunday,February,Mandalay
786-94-2700,A,Member,Male,Food and beverages,80.62,6,24.18600082,507.906,00:00.0,18:00.0,Cash,483.72,4.761904716,24.186,9.100000381,Evening,Thursday,February,Yangon
787-15-1757,C,Member,Male,Health and beauty,44.07,4,8.81400013,185.094,00:00.0,28:00.0,Ewallet,176.28,4.761904716,8.814,8.399999619,Afternoon,Monday,February,Naypyitaw
787-56-0757,C,Member,Female,Food and beverages,80.36,4,16.0720005,337.512,00:00.0,45:00.0,Credit card,321.44,4.761904716,16.072,8.300000191,Evening,Saturday,February,Naypyitaw
787-87-2010,A,Member,Male,Health and beauty,55.5,4,11.10000038,233.1,00:00.0,48:00.0,Credit card,222,4.761904716,11.1,6.599999905,Afternoon,Sunday,January,Yangon
788-07-8452,C,Member,Female,Home and lifestyle,24.24,7,8.484000206,178.164,00:00.0,38:00.0,Ewallet,169.68,4.761904716,8.484,9.399999619,Afternoon,Sunday,January,Naypyitaw
788-21-5741,A,Normal,Male,Fashion accessories,45.38,3,6.80700016,142.947,00:00.0,34:00.0,Credit card,136.14,4.761904716,6.807,7.199999809,Afternoon,Sunday,February,Yangon
789-23-8625,B,Member,Male,Fashion accessories,93.22,3,13.9829998,293.643,00:00.0,45:00.0,Cash,279.66,4.761904716,13.983,7.199999809,Morning,Thursday,January,Mandalay
790-29-1172,B,Normal,Female,Food and beverages,57.34,3,8.600999832,180.621,00:00.0,59:00.0,Credit card,172.02,4.761904716,8.601,7.900000095,Evening,Sunday,March,Mandalay
790-38-4466,C,Normal,Female,Health and beauty,10.99,5,2.747499943,57.6975,00:00.0,18:00.0,Credit card,54.95,4.761904716,2.7475,9.300000191,Morning,Wednesday,January,Naypyitaw
793-10-3222,B,Member,Female,Health and beauty,41.06,6,12.31799984,258.678,00:00.0,30:00.0,Credit card,246.36,4.761904716,12.318,8.300000191,Afternoon,Tuesday,March,Mandalay
794-32-2436,B,Member,Male,Electronic accessories,55.67,2,5.566999912,116.907,00:00.0,08:00.0,Ewallet,111.34,4.761904716,5.567,6,Afternoon,Wednesday,March,Mandalay
794-42-3736,B,Normal,Male,Food and beverages,33.33,2,3.332999945,69.993,00:00.0,41:00.0,Credit card,66.66,4.761904716,3.333,6.400000095,Afternoon,Saturday,January,Mandalay
795-49-7276,A,Normal,Male,Fashion accessories,37.15,4,7.429999828,156.03,00:00.0,59:00.0,Ewallet,148.6,4.761904716,7.43,8.300000191,Evening,Saturday,March,Yangon
796-12-2025,C,Normal,Male,Fashion accessories,62.12,10,31.05999947,652.26,00:00.0,19:00.0,Cash,621.2,4.761904716,31.06,5.900000095,Afternoon,Monday,February,Naypyitaw
796-32-9050,A,Normal,Male,Food and beverages,51.28,6,15.38399982,323.064,00:00.0,31:00.0,Cash,307.68,4.761904716,15.384,6.5,Afternoon,Saturday,January,Yangon
797-88-0493,A,Normal,Female,Health and beauty,64.27,4,12.85400009,269.934,00:00.0,54:00.0,Cash,257.08,4.761904716,12.854,7.699999809,Afternoon,Tuesday,March,Yangon
799-71-1548,A,Member,Male,Electronic accessories,77.72,4,15.54399967,326.424,00:00.0,11:00.0,Credit card,310.88,4.761904716,15.544,8.800000191,Afternoon,Monday,January,Yangon
800-09-8606,A,Member,Female,Home and lifestyle,87.37,5,21.84250069,458.6925,00:00.0,45:00.0,Cash,436.85,4.761904716,21.8425,6.599999905,Evening,Tuesday,January,Yangon
801-88-0346,C,Normal,Female,Fashion accessories,76.06,3,11.4090004,239.589,00:00.0,30:00.0,Credit card,228.18,4.761904716,11.409,9.800000191,Evening,Saturday,January,Naypyitaw
802-43-8934,A,Normal,Male,Home and lifestyle,18.28,1,0.913999975,19.194,00:00.0,05:00.0,Credit card,18.28,4.761904716,0.914,8.300000191,Afternoon,Friday,March,Yangon
802-70-5316,A,Member,Female,Sports and travel,92.13,6,27.63899994,580.419,00:00.0,34:00.0,Cash,552.78,4.761904716,27.639,8.300000191,Evening,Wednesday,March,Yangon
803-17-8013,A,Member,Female,Home and lifestyle,88.79,8,35.51599884,745.836,00:00.0,09:00.0,Cash,710.32,4.761904716,35.516,4.099999905,Afternoon,Sunday,February,Yangon
803-83-5989,C,Normal,Male,Home and lifestyle,55.73,6,16.71899986,351.099,00:00.0,55:00.0,Ewallet,334.38,4.761904716,16.719,7,Morning,Sunday,February,Naypyitaw
804-38-3935,A,Member,Male,Electronic accessories,93.78,3,14.06700039,295.407,00:00.0,32:00.0,Credit card,281.34,4.761904716,14.067,5.900000095,Morning,Wednesday,January,Yangon
805-86-0265,A,Normal,Male,Home and lifestyle,93.96,9,42.2820015,887.922,00:00.0,32:00.0,Cash,845.64,4.761904716,42.282,9.800000191,Morning,Wednesday,March,Yangon
807-14-7833,A,Member,Female,Electronic accessories,17.42,10,8.710000038,182.91,00:00.0,30:00.0,Ewallet,174.2,4.761904716,8.71,7,Afternoon,Friday,February,Yangon
807-34-3742,A,Normal,Male,Fashion accessories,52.38,1,2.618999958,54.999,00:00.0,44:00.0,Cash,52.38,4.761904716,2.619,5.800000191,Evening,Tuesday,March,Yangon
808-65-0703,C,Normal,Male,Home and lifestyle,35.47,4,7.093999863,148.974,00:00.0,22:00.0,Credit card,141.88,4.761904716,7.094,6.900000095,Afternoon,Thursday,March,Naypyitaw
